TEAM_ABBREVIATION,TEAM_NAME,GAME_DATE,is_home,PTS,OPP_PTS,OPP_TEAM_NAME,_season
SAC,Sacramento Kings,2021-11-03,False,113,119,Utah Jazz,2025-26
PHX,Phoenix Suns,2021-11-03,True,112,100,New Orleans Pelicans,2025-26
NO,New Orleans Pelicans,2021-11-03,False,100,112,Phoenix Suns,2025-26
LAL,Los Angeles Lakers,2021-11-03,True,119,117,Houston Rockets,2025-26
HOU,Houston Rockets,2021-11-03,False,117,119,Los Angeles Lakers,2025-26
CLE,Cleveland Cavaliers,2021-11-03,True,107,104,Portland Trail Blazers,2025-26
POR,Portland Trail Blazers,2021-11-03,False,104,107,Cleveland Cavaliers,2025-26
IND,Indiana Pacers,2021-11-03,True,111,98,New York Knicks,2025-26
NY,New York Knicks,2021-11-03,False,98,111,Indiana Pacers,2025-26
ORL,Orlando Magic,2021-11-03,True,79,92,Boston Celtics,2025-26
BOS,Boston Celtics,2021-11-03,False,92,79,Orlando Magic,2025-26
PHI,Philadelphia 76ers,2021-11-03,True,103,98,Chicago Bulls,2025-26
CHI,Chicago Bulls,2021-11-03,False,98,103,Philadelphia 76ers,2025-26
WSH,Washington Wizards,2021-11-03,True,100,109,Toronto Raptors,2025-26
TOR,Toronto Raptors,2021-11-03,False,109,100,Washington Wizards,2025-26
BKN,Brooklyn Nets,2021-11-03,True,117,108,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2021-11-03,False,108,117,Brooklyn Nets,2025-26
MEM,Memphis Grizzlies,2021-11-04,True,108,106,Denver Nuggets,2025-26
DEN,Denver Nuggets,2021-11-04,False,106,108,Memphis Grizzlies,2025-26
MIN,Minnesota Timberwolves,2021-11-04,True,115,126,LA Clippers,2025-26
LAC,LA Clippers,2021-11-04,False,126,115,Minnesota Timberwolves,2025-26
SA,San Antonio Spurs,2021-11-04,True,108,109,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2021-11-04,False,109,108,San Antonio Spurs,2025-26
GS,Golden State Warriors,2021-11-04,True,114,92,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2021-11-04,False,92,114,Golden State Warriors,2025-26
SAC,Sacramento Kings,2021-11-04,True,112,99,New Orleans Pelicans,2025-26
NO,New Orleans Pelicans,2021-11-04,False,99,112,Sacramento Kings,2025-26
DET,Detroit Pistons,2021-11-04,True,98,109,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2021-11-04,False,109,98,Detroit Pistons,2025-26
ATL,Atlanta Hawks,2021-11-04,True,98,116,Utah Jazz,2025-26
UTAH,Utah Jazz,2021-11-04,False,116,98,Atlanta Hawks,2025-26
MIA,Miami Heat,2021-11-04,True,78,95,Boston Celtics,2025-26
BOS,Boston Celtics,2021-11-04,False,95,78,Miami Heat,2025-26
PHX,Phoenix Suns,2021-11-05,True,123,111,Houston Rockets,2025-26
HOU,Houston Rockets,2021-11-05,False,111,123,Phoenix Suns,2025-26
LAL,Los Angeles Lakers,2021-11-05,True,104,107,Oklahoma City Thunder,2025-26
OKC,Oklahoma City Thunder,2021-11-05,False,107,104,Los Angeles Lakers,2025-26
DET,Detroit Pistons,2021-11-05,True,90,96,Brooklyn Nets,2025-26
BKN,Brooklyn Nets,2021-11-05,False,96,90,Detroit Pistons,2025-26
ORL,Orlando Magic,2021-11-05,True,89,102,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2021-11-05,False,102,89,Orlando Magic,2025-26
WSH,Washington Wizards,2021-11-05,True,115,87,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2021-11-05,False,87,115,Washington Wizards,2025-26
TOR,Toronto Raptors,2021-11-05,True,101,102,Cleveland Cavaliers,2025-26
CLE,Cleveland Cavaliers,2021-11-05,False,102,101,Toronto Raptors,2025-26
MIL,Milwaukee Bucks,2021-11-05,True,98,113,New York Knicks,2025-26
NY,New York Knicks,2021-11-05,False,113,98,Milwaukee Bucks,2025-26
MIN,Minnesota Timberwolves,2021-11-06,True,84,104,LA Clippers,2025-26
LAC,LA Clippers,2021-11-06,False,104,84,Minnesota Timberwolves,2025-26
GS,Golden State Warriors,2021-11-06,True,126,85,New Orleans Pelicans,2025-26
NO,New Orleans Pelicans,2021-11-06,False,85,126,Golden State Warriors,2025-26
POR,Portland Trail Blazers,2021-11-06,True,110,106,Indiana Pacers,2025-26
IND,Indiana Pacers,2021-11-06,False,106,110,Portland Trail Blazers,2025-26
SAC,Sacramento Kings,2021-11-06,True,140,110,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2021-11-06,False,110,140,Sacramento Kings,2025-26
DEN,Denver Nuggets,2021-11-06,True,95,94,Houston Rockets,2025-26
HOU,Houston Rockets,2021-11-06,False,94,95,Denver Nuggets,2025-26
MIA,Miami Heat,2021-11-06,True,118,115,Utah Jazz,2025-26
UTAH,Utah Jazz,2021-11-06,False,115,118,Miami Heat,2025-26
CHI,Chicago Bulls,2021-11-07,True,105,114,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2021-11-07,False,114,105,Chicago Bulls,2025-26
DAL,Dallas Mavericks,2021-11-07,True,107,104,Boston Celtics,2025-26
BOS,Boston Celtics,2021-11-07,False,104,107,Dallas Mavericks,2025-26
PHX,Phoenix Suns,2021-11-07,True,121,117,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2021-11-07,False,117,121,Phoenix Suns,2025-26
POR,Portland Trail Blazers,2021-11-07,True,105,90,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2021-11-07,False,90,105,Portland Trail Blazers,2025-26
TOR,Toronto Raptors,2021-11-07,True,103,116,Brooklyn Nets,2025-26
BKN,Brooklyn Nets,2021-11-07,False,116,103,Toronto Raptors,2025-26
NY,New York Knicks,2021-11-07,True,109,126,Cleveland Cavaliers,2025-26
CLE,Cleveland Cavaliers,2021-11-07,False,126,109,New York Knicks,2025-26
ORL,Orlando Magic,2021-11-07,True,107,100,Utah Jazz,2025-26
UTAH,Utah Jazz,2021-11-07,False,100,107,Orlando Magic,2025-26
WSH,Washington Wizards,2021-11-07,True,101,94,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2021-11-07,False,94,101,Washington Wizards,2025-26
SAC,Sacramento Kings,2021-11-07,True,91,94,Indiana Pacers,2025-26
IND,Indiana Pacers,2021-11-07,False,94,91,Sacramento Kings,2025-26
OKC,Oklahoma City Thunder,2021-11-08,True,99,94,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2021-11-08,False,94,99,Oklahoma City Thunder,2025-26
GS,Golden State Warriors,2021-11-08,True,120,107,Houston Rockets,2025-26
HOU,Houston Rockets,2021-11-08,False,107,120,Golden State Warriors,2025-26
LAC,LA Clippers,2021-11-08,True,120,106,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2021-11-08,False,106,120,LA Clippers,2025-26
PHI,Philadelphia 76ers,2021-11-09,True,96,103,New York Knicks,2025-26
NY,New York Knicks,2021-11-09,False,103,96,Philadelphia 76ers,2025-26
CHI,Chicago Bulls,2021-11-09,True,118,95,Brooklyn Nets,2025-26
BKN,Brooklyn Nets,2021-11-09,False,95,118,Chicago Bulls,2025-26
MEM,Memphis Grizzlies,2021-11-09,True,125,118,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2021-11-09,False,118,125,Memphis Grizzlies,2025-26
DAL,Dallas Mavericks,2021-11-09,True,108,92,New Orleans Pelicans,2025-26
NO,New Orleans Pelicans,2021-11-09,False,92,108,Dallas Mavericks,2025-26
DEN,Denver Nuggets,2021-11-09,True,113,96,Miami Heat,2025-26
MIA,Miami Heat,2021-11-09,False,96,113,Denver Nuggets,2025-26
GS,Golden State Warriors,2021-11-09,True,127,113,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2021-11-09,False,113,127,Golden State Warriors,2025-26
SAC,Sacramento Kings,2021-11-09,True,104,109,Phoenix Suns,2025-26
PHX,Phoenix Suns,2021-11-09,False,109,104,Sacramento Kings,2025-26
LAL,Los Angeles Lakers,2021-11-09,True,126,123,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2021-11-09,False,123,126,Los Angeles Lakers,2025-26
PHI,Philadelphia 76ers,2021-11-10,True,109,118,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2021-11-10,False,118,109,Philadelphia 76ers,2025-26
UTAH,Utah Jazz,2021-11-10,True,110,98,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2021-11-10,False,98,110,Utah Jazz,2025-26
LAC,LA Clippers,2021-11-10,True,117,109,Portland Trail Blazers,2025-26
POR,Portland Trail Blazers,2021-11-10,False,109,117,LA Clippers,2025-26
CLE,Cleveland Cavaliers,2021-11-11,True,94,97,Washington Wizards,2025-26
WSH,Washington Wizards,2021-11-11,False,97,94,Cleveland Cavaliers,2025-26
ORL,Orlando Magic,2021-11-11,True,90,123,Brooklyn Nets,2025-26
BKN,Brooklyn Nets,2021-11-11,False,123,90,Orlando Magic,2025-26
BOS,Boston Celtics,2021-11-11,True,104,88,Toronto Raptors,2025-26
TOR,Toronto Raptors,2021-11-11,False,88,104,Boston Celtics,2025-26
NY,New York Knicks,2021-11-11,True,100,112,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2021-11-11,False,112,100,New York Knicks,2025-26
HOU,Houston Rockets,2021-11-11,True,104,112,Detroit Pistons,2025-26
DET,Detroit Pistons,2021-11-11,False,112,104,Houston Rockets,2025-26
CHI,Chicago Bulls,2021-11-11,True,117,107,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2021-11-11,False,107,117,Chicago Bulls,2025-26
MEM,Memphis Grizzlies,2021-11-11,True,108,118,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2021-11-11,False,118,108,Memphis Grizzlies,2025-26
NO,New Orleans Pelicans,2021-11-11,True,100,108,Oklahoma City Thunder,2025-26
OKC,Oklahoma City Thunder,2021-11-11,False,108,100,New Orleans Pelicans,2025-26
SA,San Antonio Spurs,2021-11-11,True,136,117,Sacramento Kings,2025-26
SAC,Sacramento Kings,2021-11-11,False,117,136,San Antonio Spurs,2025-26
DEN,Denver Nuggets,2021-11-11,True,101,98,Indiana Pacers,2025-26
IND,Indiana Pacers,2021-11-11,False,98,101,Denver Nuggets,2025-26
PHX,Phoenix Suns,2021-11-11,True,119,109,Portland Trail Blazers,2025-26
POR,Portland Trail Blazers,2021-11-11,False,109,119,Phoenix Suns,2025-26
GS,Golden State Warriors,2021-11-11,True,123,110,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2021-11-11,False,110,123,Golden State Warriors,2025-26
LAL,Los Angeles Lakers,2021-11-11,True,120,117,Miami Heat,2025-26
MIA,Miami Heat,2021-11-11,False,117,120,Los Angeles Lakers,2025-26
PHI,Philadelphia 76ers,2021-11-12,True,109,115,Toronto Raptors,2025-26
TOR,Toronto Raptors,2021-11-12,False,115,109,Philadelphia 76ers,2025-26
UTAH,Utah Jazz,2021-11-12,True,100,111,Indiana Pacers,2025-26
IND,Indiana Pacers,2021-11-12,False,111,100,Utah Jazz,2025-26
LAC,LA Clippers,2021-11-12,True,112,109,Miami Heat,2025-26
MIA,Miami Heat,2021-11-12,False,109,112,LA Clippers,2025-26
CHA,Charlotte Hornets,2021-11-13,True,104,96,New York Knicks,2025-26
NY,New York Knicks,2021-11-13,False,96,104,Charlotte Hornets,2025-26
BOS,Boston Celtics,2021-11-13,True,122,113,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2021-11-13,False,113,122,Boston Celtics,2025-26
CLE,Cleveland Cavaliers,2021-11-13,True,98,78,Detroit Pistons,2025-26
DET,Detroit Pistons,2021-11-13,False,78,98,Cleveland Cavaliers,2025-26
HOU,Houston Rockets,2021-11-13,True,92,104,Portland Trail Blazers,2025-26
POR,Portland Trail Blazers,2021-11-13,False,104,92,Houston Rockets,2025-26
MEM,Memphis Grizzlies,2021-11-13,True,94,119,Phoenix Suns,2025-26
PHX,Phoenix Suns,2021-11-13,False,119,94,Memphis Grizzlies,2025-26
NO,New Orleans Pelicans,2021-11-13,True,112,120,Brooklyn Nets,2025-26
BKN,Brooklyn Nets,2021-11-13,False,120,112,New Orleans Pelicans,2025-26
OKC,Oklahoma City Thunder,2021-11-13,True,105,103,Sacramento Kings,2025-26
SAC,Sacramento Kings,2021-11-13,False,103,105,Oklahoma City Thunder,2025-26
SA,San Antonio Spurs,2021-11-13,True,109,123,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2021-11-13,False,123,109,San Antonio Spurs,2025-26
DEN,Denver Nuggets,2021-11-13,True,105,96,Atlanta Hawks,2025-26
ATL,Atlanta Hawks,2021-11-13,False,96,105,Denver Nuggets,2025-26
GS,Golden State Warriors,2021-11-13,True,119,93,Chicago Bulls,2025-26
CHI,Chicago Bulls,2021-11-13,False,93,119,Golden State Warriors,2025-26
LAL,Los Angeles Lakers,2021-11-13,True,83,107,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2021-11-13,False,107,83,Los Angeles Lakers,2025-26
UTAH,Utah Jazz,2021-11-13,True,105,111,Miami Heat,2025-26
MIA,Miami Heat,2021-11-13,False,111,105,Utah Jazz,2025-26
IND,Indiana Pacers,2021-11-14,True,118,113,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2021-11-14,False,113,118,Indiana Pacers,2025-26
ORL,Orlando Magic,2021-11-14,True,92,104,Washington Wizards,2025-26
WSH,Washington Wizards,2021-11-14,False,104,92,Orlando Magic,2025-26
NO,New Orleans Pelicans,2021-11-14,True,112,101,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2021-11-14,False,101,112,New Orleans Pelicans,2025-26
TOR,Toronto Raptors,2021-11-14,True,121,127,Detroit Pistons,2025-26
DET,Detroit Pistons,2021-11-14,False,127,121,Toronto Raptors,2025-26
CLE,Cleveland Cavaliers,2021-11-14,True,91,89,Boston Celtics,2025-26
BOS,Boston Celtics,2021-11-14,False,89,91,Cleveland Cavaliers,2025-26
LAC,LA Clippers,2021-11-14,True,129,102,Minnesota Timberwolves,2025-26
MIN,Minnesota Timberwolves,2021-11-14,False,102,129,LA Clippers,2025-26
LAL,Los Angeles Lakers,2021-11-14,True,114,106,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2021-11-14,False,106,114,Los Angeles Lakers,2025-26
ATL,Atlanta Hawks,2021-11-14,True,120,100,Milwaukee Bucks,2025-26
MIL,Milwaukee Bucks,2021-11-14,False,100,120,Atlanta Hawks,2025-26
CHA,Charlotte Hornets,2021-11-15,True,106,102,Golden State Warriors,2025-26
GS,Golden State Warriors,2021-11-15,False,102,106,Charlotte Hornets,2025-26
HOU,Houston Rockets,2021-11-15,True,89,115,Phoenix Suns,2025-26
PHX,Phoenix Suns,2021-11-15,False,115,89,Houston Rockets,2025-26
OKC,Oklahoma City Thunder,2021-11-15,True,96,120,Brooklyn Nets,2025-26
BKN,Brooklyn Nets,2021-11-15,False,120,96,Oklahoma City Thunder,2025-26
DEN,Denver Nuggets,2021-11-15,True,124,95,Portland Trail Blazers,2025-26
POR,Portland Trail Blazers,2021-11-15,False,95,124,Denver Nuggets,2025-26
LAC,LA Clippers,2021-11-15,True,90,100,Chicago Bulls,2025-26
CHI,Chicago Bulls,2021-11-15,False,100,90,LA Clippers,2025-26
CLE,Cleveland Cavaliers,2021-11-16,True,92,98,Boston Celtics,2025-26
BOS,Boston Celtics,2021-11-16,False,98,92,Cleveland Cavaliers,2025-26
DET,Detroit Pistons,2021-11-16,True,107,129,Sacramento Kings,2025-26
SAC,Sacramento Kings,2021-11-16,False,129,107,Detroit Pistons,2025-26
WSH,Washington Wizards,2021-11-16,True,105,100,New Orleans Pelicans,2025-26
NO,New Orleans Pelicans,2021-11-16,False,100,105,Washington Wizards,2025-26
ATL,Atlanta Hawks,2021-11-16,True,129,111,Orlando Magic,2025-26
ORL,Orlando Magic,2021-11-16,False,111,129,Atlanta Hawks,2025-26
NY,New York Knicks,2021-11-16,True,92,84,Indiana Pacers,2025-26
IND,Indiana Pacers,2021-11-16,False,84,92,New York Knicks,2025-26
DAL,Dallas Mavericks,2021-11-16,True,111,101,Denver Nuggets,2025-26
DEN,Denver Nuggets,2021-11-16,False,101,111,Dallas Mavericks,2025-26
MEM,Memphis Grizzlies,2021-11-16,True,136,102,Houston Rockets,2025-26
HOU,Houston Rockets,2021-11-16,False,102,136,Memphis Grizzlies,2025-26
MIN,Minnesota Timberwolves,2021-11-16,True,96,99,Phoenix Suns,2025-26
PHX,Phoenix Suns,2021-11-16,False,99,96,Minnesota Timberwolves,2025-26
OKC,Oklahoma City Thunder,2021-11-16,True,90,103,Miami Heat,2025-26
MIA,Miami Heat,2021-11-16,False,103,90,Oklahoma City Thunder,2025-26
POR,Portland Trail Blazers,2021-11-16,True,118,113,Toronto Raptors,2025-26
TOR,Toronto Raptors,2021-11-16,False,113,118,Portland Trail Blazers,2025-26
LAL,Los Angeles Lakers,2021-11-16,True,103,121,Chicago Bulls,2025-26
CHI,Chicago Bulls,2021-11-16,False,121,103,Los Angeles Lakers,2025-26
BKN,Brooklyn Nets,2021-11-17,True,99,117,Golden State Warriors,2025-26
GS,Golden State Warriors,2021-11-17,False,117,99,Brooklyn Nets,2025-26
UTAH,Utah Jazz,2021-11-17,True,120,85,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2021-11-17,False,85,120,Utah Jazz,2025-26
LAC,LA Clippers,2021-11-17,True,106,92,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2021-11-17,False,92,106,LA Clippers,2025-26
CHA,Charlotte Hornets,2021-11-18,True,97,87,Washington Wizards,2025-26
WSH,Washington Wizards,2021-11-18,False,87,97,Charlotte Hornets,2025-26
DET,Detroit Pistons,2021-11-18,True,97,89,Indiana Pacers,2025-26
IND,Indiana Pacers,2021-11-18,False,89,97,Detroit Pistons,2025-26
ATL,Atlanta Hawks,2021-11-18,True,110,99,Boston Celtics,2025-26
BOS,Boston Celtics,2021-11-18,False,99,110,Atlanta Hawks,2025-26
BKN,Brooklyn Nets,2021-11-18,True,109,99,Cleveland Cavaliers,2025-26
CLE,Cleveland Cavaliers,2021-11-18,False,99,109,Brooklyn Nets,2025-26
MIA,Miami Heat,2021-11-18,True,113,98,New Orleans Pelicans,2025-26
NO,New Orleans Pelicans,2021-11-18,False,98,113,Miami Heat,2025-26
NY,New York Knicks,2021-11-18,True,98,104,Orlando Magic,2025-26
ORL,Orlando Magic,2021-11-18,False,104,98,New York Knicks,2025-26
MIL,Milwaukee Bucks,2021-11-18,True,109,102,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2021-11-18,False,102,109,Milwaukee Bucks,2025-26
MIN,Minnesota Timberwolves,2021-11-18,True,107,97,Sacramento Kings,2025-26
SAC,Sacramento Kings,2021-11-18,False,97,107,Minnesota Timberwolves,2025-26
OKC,Oklahoma City Thunder,2021-11-18,True,101,89,Houston Rockets,2025-26
HOU,Houston Rockets,2021-11-18,False,89,101,Oklahoma City Thunder,2025-26
PHX,Phoenix Suns,2021-11-18,True,105,98,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2021-11-18,False,98,105,Phoenix Suns,2025-26
POR,Portland Trail Blazers,2021-11-18,True,112,107,Chicago Bulls,2025-26
CHI,Chicago Bulls,2021-11-18,False,107,112,Portland Trail Blazers,2025-26
CLE,Cleveland Cavaliers,2021-11-19,True,89,104,Golden State Warriors,2025-26
GS,Golden State Warriors,2021-11-19,False,104,89,Cleveland Cavaliers,2025-26
MIA,Miami Heat,2021-11-19,True,112,97,Washington Wizards,2025-26
WSH,Washington Wizards,2021-11-19,False,97,112,Miami Heat,2025-26
MEM,Memphis Grizzlies,2021-11-19,True,120,108,LA Clippers,2025-26
LAC,LA Clippers,2021-11-19,False,108,120,Memphis Grizzlies,2025-26
MIN,Minnesota Timberwolves,2021-11-19,True,115,90,San Antonio Spurs,2025-26
SA,San Antonio Spurs,2021-11-19,False,90,115,Minnesota Timberwolves,2025-26
DEN,Denver Nuggets,2021-11-19,True,89,103,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2021-11-19,False,103,89,Denver Nuggets,2025-26
UTAH,Utah Jazz,2021-11-19,True,119,103,Toronto Raptors,2025-26
TOR,Toronto Raptors,2021-11-19,False,103,119,Utah Jazz,2025-26
CHA,Charlotte Hornets,2021-11-20,True,121,118,Indiana Pacers,2025-26
IND,Indiana Pacers,2021-11-20,False,118,121,Charlotte Hornets,2025-26
DET,Detroit Pistons,2021-11-20,True,102,105,Golden State Warriors,2025-26
GS,Golden State Warriors,2021-11-20,False,105,102,Detroit Pistons,2025-26
BOS,Boston Celtics,2021-11-20,True,130,108,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2021-11-20,False,108,130,Boston Celtics,2025-26
BKN,Brooklyn Nets,2021-11-20,True,115,113,Orlando Magic,2025-26
ORL,Orlando Magic,2021-11-20,False,113,115,Brooklyn Nets,2025-26
MIL,Milwaukee Bucks,2021-11-20,True,96,89,Oklahoma City Thunder,2025-26
OKC,Oklahoma City Thunder,2021-11-20,False,89,96,Milwaukee Bucks,2025-26
NO,New Orleans Pelicans,2021-11-20,True,94,81,LA Clippers,2025-26
LAC,LA Clippers,2021-11-20,False,81,94,New Orleans Pelicans,2025-26
DEN,Denver Nuggets,2021-11-20,True,108,114,Chicago Bulls,2025-26
CHI,Chicago Bulls,2021-11-20,False,114,108,Denver Nuggets,2025-26
PHX,Phoenix Suns,2021-11-20,True,112,104,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2021-11-20,False,104,112,Phoenix Suns,2025-26
SAC,Sacramento Kings,2021-11-20,True,89,108,Toronto Raptors,2025-26
TOR,Toronto Raptors,2021-11-20,False,108,89,Sacramento Kings,2025-26
NY,New York Knicks,2021-11-20,True,106,99,Houston Rockets,2025-26
HOU,Houston Rockets,2021-11-20,False,99,106,New York Knicks,2025-26
IND,Indiana Pacers,2021-11-21,True,111,94,New Orleans Pelicans,2025-26
NO,New Orleans Pelicans,2021-11-21,False,94,111,Indiana Pacers,2025-26
WSH,Washington Wizards,2021-11-21,True,103,100,Miami Heat,2025-26
MIA,Miami Heat,2021-11-21,False,100,103,Washington Wizards,2025-26
ATL,Atlanta Hawks,2021-11-21,True,115,105,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2021-11-21,False,105,115,Atlanta Hawks,2025-26
BOS,Boston Celtics,2021-11-21,True,111,105,Oklahoma City Thunder,2025-26
OKC,Oklahoma City Thunder,2021-11-21,False,105,111,Boston Celtics,2025-26
MIL,Milwaukee Bucks,2021-11-21,True,117,108,Orlando Magic,2025-26
ORL,Orlando Magic,2021-11-21,False,108,117,Milwaukee Bucks,2025-26
MIN,Minnesota Timberwolves,2021-11-21,True,138,95,Memphis Grizzlies,2025-26
MEM,Memphis Grizzlies,2021-11-21,False,95,138,Minnesota Timberwolves,2025-26
POR,Portland Trail Blazers,2021-11-21,True,118,111,Philadelphia 76ers,2025-26
PHI,Philadelphia 76ers,2021-11-21,False,111,118,Portland Trail Blazers,2025-26
SAC,Sacramento Kings,2021-11-21,True,105,123,Utah Jazz,2025-26
UTAH,Utah Jazz,2021-11-21,False,123,105,Sacramento Kings,2025-26
LAC,LA Clippers,2021-11-21,True,97,91,Dallas Mavericks,2025-26
DAL,Dallas Mavericks,2021-11-21,False,91,97,LA Clippers,2025-26
DET,Detroit Pistons,2021-11-21,True,116,121,Los Angeles Lakers,2025-26
LAL,Los Angeles Lakers,2021-11-21,False,121,116,Detroit Pistons,2025-26
CHI,Chicago Bulls,2021-11-22,True,109,103,New York Knicks,2025-26
NY,New York Knicks,2021-11-22,False,103,109,Chicago Bulls,2025-26
PHX,Phoenix Suns,2021-11-22,True,126,97,Denver Nuggets,2025-26
DEN,Denver Nuggets,2021-11-22,False,97,126,Phoenix Suns,2025-26
GS,Golden State Warriors,2021-11-22,True,119,104,Toronto Raptors,2025-26
TOR,Toronto Raptors,2021-11-22,False,104,119,Golden State Warriors,2025-26
CLE,Cleveland Cavaliers,2021-11-23,True,112,117,Brooklyn Nets,2025-26
BKN,Brooklyn Nets,2021-11-23,False,117,112,Cleveland Cavaliers,2025-26
WSH,Washington Wizards,2021-11-23,True,103,109,Charlotte Hornets,2025-26
CHA,Charlotte Hornets,2021-11-23,False,109,103,Washington Wizards,2025-26
ATL,Atlanta Hawks,2021-11-23,True,113,101,Oklahoma City Thunder,2025-26
OKC,Oklahoma City Thunder,2021-11-23,False,101,113,Atlanta Hawks,2025-26
BOS,Boston Celtics,2021-11-23,True,108,90,Houston Rockets,2025-26
HOU,Houston Rockets,2021-11-23,False,90,108,Boston Celtics,2025-26
CHI,Chicago Bulls,2021-11-23,True,77,109,Indiana Pacers,2025-26
IND,Indiana Pacers,2021-11-23,False,109,77,Chicago Bulls,2025-26
MIL,Milwaukee Bucks,2021-11-23,True,123,92,Orlando Magic,2025-26
ORL,Orlando Magic,2021-11-23,False,92,123,Milwaukee Bucks,2025-26
